"Customer Name",TotalSales,SalesRank
"Justin Ritter",13210.136000000002,404
"Christy Brittain",11137.609999999999,457
"Shirley Daniels",35521.45799999997,82
"Saphhira Shifley",7737.297999999999,560
"Erica Hackney",4681.620000000001,674
"Aaron Hawkins",10468.2,471
"Evan Minnotte",2200.9719999999998,738
"Thomas Brumley",4897.024,666
"Alan Barnes",6683.087999999998,594
"Anthony O'Donnell",967.68,769
"Thomas Thornton",8562.293999999996,533
"Kristina Nunn",12888.180000000004,420
"Frank Olsen",15736.987999999998,332
"Guy Armstrong",5853.415999999999,623
"Nathan Cano",13313.940000000002,397
"Jamie Frazer",13677.535999999998,386
"Greg Tran",70920.71999999996,12
"Khloe Miller",2721.2380000000003,725
"Patrick Jones",7320.589999999999,574
"Anna Chung",3943.866,699
"Jason Gross",13186.796000000002,406
"Raymond Messe",8720.823999999995,524
"Eileen Kiefer",7820.878,557
"Rob Dowd",17477.393999999997,291
"Cynthia Voltz",14221.9636,374
"Alex Grayson",3965.8220000000015,696
"Gary McGarr",21496.920000000002,210
"Matt Connell",13549.191999999994,390
"Erica Smith",21062.757999999998,214
"Michael Moore",22764.429999999997,194
"Mark Haberlin",2148.896,739
"Nick Zandusky",14929.960000000003,356
"Giulietta Baptist",27566.027999999977,135
"Deborah Brumfield",27729.95700000001,134
"Jim Karlsson",22560.17799999999,199
"Anne McFarland",33923.16200000001,89
"Mitch Webber",32051.39999999999,104
"Alex Grayson",3965.8220000000015,696
"Charles McCrossin",15199.913999999999,347
"Russell Applegate",28688.117000000013,125
"Sarah Brown",38465.996,64
"Pete Kriz",48951.90400000001,35
"Susan Vittorini",11420.940999999997,448
"Matthew Grinstein",22711.676000000007,196
"Chuck Magee",1727.9900000000002,746
"Michelle Ellison",7541.6939999999995,566
"Yana Sorensen",39927.00399999999,58
"Maria Bertelson",8563.975999999999,532
"Alan Shonely",3445.49,713
"Mark Cousins",26592.837999999996,145
"Patrick Gardner",18521.406999999992,267
"Joy Smith",15098.944000000003,351
"Joy Bell-",3864.7188,703
"Darren Koutras",10122.19,482
"Jeremy Farry",6497.517999999998,600
"Patrick O'Brill",44204.03419999999,48
"Bradley Talbott",16106.991999999998,325
"Natalie Webber",43404.114000000016,50
"Jennifer Ferguson",14228.698,373
"Alyssa Crouse",5349.360000000001,647
"Toby Braunhardt",13190.750000000002,405
"Helen Abelman",12979.899999999998,416
"Logan Haushalter",9961.854999999996,486
"Lori Olson",3866.1,702
"Dennis Pardue",32884.37400000002,97
"Clay Rozendal",12893.102,419
"Katrina Bavinger",5452.921,643
"Maris LaWare",17529.05,290
"Matt Collins",5553.365000000002,638
"Valerie Mitchum",14729.215999999999,362
"Victoria Wilson",36676.202,74
"Grace Kelly",38983.67000000003,60
"Alyssa Tate",7030.864,585
"Anthony Rawles",27139.985999999986,137
"John Huston",3173.5100000000007,718
"Ralph Arnett",15636.432,334
"Rose O'Brian",22892.82799999999,192
"Lisa Ryan",10988.286,463
"Michael Kennedy",13814.168000000005,383
"Yana Sorensen",39927.00399999999,58
"Jonathan Howell",5756.877000000001,631
"Annie Thurman",22991.21399999998,190
"Robert Marley",35806.386,80
"Brenda Bowman",40594.37800000002,56
"Alejandro Savely",19273.671999999995,248
"Dennis Kane",19910.936000000005,229
"Jonathan Howell",5756.877000000001,631
"Jamie Kunitz",25669.019999999993,156
"Edward Hooks",60035.830000000016,20
"Victoria Wilson",36676.202,74
"Catherine Glotzbach",5085.9519999999975,661
"Ed Braxton",20689.624,219
"Nicole Fjeld",12188.872000000003,435
"Max Engle",11450.703199999998,447
"Annie Zypern",9732.168,493
"Randy Ferguson",19854.849999999995,231
"Anthony Jacobs",29204.043999999998,122
"Sylvia Foulston",19841.221000000005,232
"Maria Zettner",2544.238,729
"Sarah Bern",7940.5819999999985,552
"Alan Hwang",28832.093999999997,124
"Neil Knudson",3432.2980000000002,714
"Arianne Irving",26254.73599999999,149
"Tracy Poddar",11619.740000000002,444
"Liz Willingham",7554.24,565
"Nat Gilpin",11217.430000000002,454
"Nat Gilpin",11217.430000000002,454
"Edward Becker",19001.331999999984,255
"Sung Pak",24171.437999999987,171
"Sibella Parks",7836.536,556
"Ross Baird",33799.866,90
"Duane Benoit",6931.2519999999995,587
"Nona Balk",11835.649,441
"Xylona Preis",13922.458000000004,382
"Mark Hamilton",14737.082000000004,360
"Bruce Geld",6038.105999999999,620
"Duane Benoit",6931.2519999999995,587
"Eugene Moren",26629.982,144
"Rick Bensley",27339.415999999997,136
"Patrick O'Brill",44204.03419999999,48
"Arthur Gainer",27064.747000000003,138
"Beth Fritzler",4751.94,672
"Harry Greene",4713.727999999998,673
"Brendan Sweed",14729.577999999994,361
"Joy Daniels",2312.5799999999995,732
"Chris Selesnick",16180.795999999997,324
"Frank Carlisle",20488.077999999994,221
"Sanjit Engle",73256.638,9
"Chloris Kastensmidt",18929.004999999997,257
"Darrin Sayre",10573.262999999997,470
"Sue Ann Reed",28251.12549999999,130
"Tracy Poddar",11619.740000000002,444
"Chuck Clark",17220.299999999985,298
"Laura Armstrong",51789.17200000004,29
"Arthur Wiediger",17108.594,301
"Benjamin Patterson",7088.940000000001,583
"Dennis Bolton",6488.815999999998,601
"Pauline Chand",6368.938,604
"Troy Blackwell",8325.409,541
"Tim Brockman",9417.542000000005,504
"Mike Vittorini",10407.473999999998,474
"Damala Kotsonis",19521.183999999997,241
"Pete Kriz",48951.90400000001,35
"Adrian Hane",10413.163999999997,473
"Gary Mitchum",18471.774,268
"Bruce Degenhardt",9158.999999999998,511
"Raymond Messe",8720.823999999995,524
"Bart Watters",28502.15799999999,128
"Greg Tran",70920.71999999996,12
"Adrian Hane",10413.163999999997,473
"Daniel Raglin",50105.21799999997,30
"Dionis Lloyd",21235.921999999995,213
"Brian DeCherney",9228.709999999995,509
"Helen Wasserman",55801.50399999999,23
"Jack O'Briant",19529.699,240
"Robert Dilbeck",16719.782000000007,311
"Doug O'Connell",5833.559999999999,625
"Christopher Conant",72774.47200000001,10
"Shahid Hopkins",13084.218000000003,411
"Fred Chung",23195.046000000006,187
"James Galang",38198.392,66
"Lena Creighton",44380.67400000002,47
"Chris Cortes",23415.172,183
"Bart Watters",28502.15799999999,128
"Jennifer Jackson",4255.027999999998,688
"Tonja Turnell",32188.807999999983,103
"Erica Hackney",4681.620000000001,674
"Patrick Ryan",11041.078000000005,459
"Brian Thompson",19180.501999999993,251
"Erin Creighton",2771.463999999999,724
"Stephanie Phelps",9591.065999999999,496
"Anthony Jacobs",29204.043999999998,122
"Ann Steele",5000.448,663
"Allen Armold",6338.339999999998,607
"Eric Hoffmann",4105.071,693
"Deborah Brumfield",27729.95700000001,134
"Chad Cunningham",10591.379999999997,469
"Valerie Takahito",10419.596000000003,472
"Dave Brooks",25591.793999999987,157
"Brendan Sweed",14729.577999999994,361
"Nick Radford",13105.986999999992,408
"Katherine Nockton",15703.721999999994,333
"Julia West",8572.381000000003,530
"Jessica Myrick",10400.693000000001,475
"Monica Federle",9452.160000000002,502
"Frank Atkinson",17904.303999999996,280
"Keith Herrera",35717.159,81
"Shirley Schmidt",3680.4,708
"Liz Carlisle",12387.003999999997,431
"Victoria Wilson",36676.202,74
"Lela Donovan",31.804000000000002,792
"Sibella Parks",7836.536,556
"David Kendrick",4786.982,670
"Frank Carlisle",20488.077999999994,221
"Rick Duston",22458.23,201
"Andy Reiter",39650.69799999999,59
"Chad Cunningham",10591.379999999997,469
"Carol Adams",22738.32279999999,195
"Bradley Talbott",16106.991999999998,325
"Michael Grace",7457.032999999997,572
"Theone Pippenger",26724.356,143
"Greg Tran",70920.71999999996,12
"Fred Hopkins",40101.96,57
"Heather Kirkland",29266.783999999985,121
"Chris Cortes",23415.172,183
"Darren Powers",6205.087999999997,614
"Vicky Freymann",4918.7339999999995,665
"Gary Hansen",16846.206999999995,307
"Justin Hirsh",13538.344000000001,391
"Rick Bensley",27339.415999999997,136
"Lindsay Shagiari",17931.923999999988,278
"Edward Becker",19001.331999999984,255
"Damala Kotsonis",19521.183999999997,241
"Scott Cohen",22378.79299999999,203
"Carol Triggs",19451.397999999986,244
"Cassandra Brandow",36169.42700000001,78
"Kunst Miller",29456.821999999986,119
"Roger Demir",8518.437,534
"Barry Pond",5767.08,630
"Ed Jacobs",12973.074000000002,417
"Rose O'Brian",22892.82799999999,192
"MaryBeth Skach",2853.956,722
"Dorothy Wardle",7229.104000000001,578
"Anne McFarland",33923.16200000001,89
"Bruce Geld",6038.105999999999,620
"Ken Black",16456.557999999986,317
"Greg Tran",70920.71999999996,12
"Stuart Van",7626.540000000002,563
"Greg Guthrie",13296.007999999993,399
"Stewart Visinsky",24631.905000000013,168
"Odella Nelson",9405.119999999997,507
"Ryan Akin",10121.572499999998,483
"Stewart Visinsky",24631.905000000013,168
"Ken Black",16456.557999999986,317
"Andrew Gjertsen",14032.078999999998,380
"Juliana Krohn",22485.96799999999,200
"Mike Vittorini",10407.473999999998,474
"Cathy Prescott",30984.602,111
"Victoria Pisteka",19161.705999999995,253
"Paul MacIntyre",8432.402,536
"Tom Boeckenhauer",54076.44199999998,24
"Erica Hackney",4681.620000000001,674
"Giulietta Weimer",13134.119,407
"Nora Pelletier",7372.197999999999,573
"Joe Elijah",52033.06299999998,28
"Brad Eason",10365.901999999993,476
"Sonia Sunley",2510.9400000000005,730
"Mick Brown",8569.431000000002,531
"Resi Pölking",30852.73999999997,113
"Anthony Jacobs",29204.043999999998,122
"Patrick O'Donnell",14959.313999999995,354
"William Brown",36148.859999999986,79
"Mike Pelletier",30527.57,114
"Barry Französisch",17194.68600000001,299
"Katherine Murray",33658.44599999999,91
"Denny Blanton",10215.298000000004,480
"Olvera Toch",22911.724,191
"John Stevenson",23208.07,186
"Cynthia Arntzen",18249.465999999993,274
"Mick Hernandez",33018.54300000001,96
"Robert Barroso",1326.534,764
"Sean Braxton",48347.341000000015,37
"Tamara Willingham",30987.725999999984,110
"Denise Leinenbach",3510.12,711
"Shirley Daniels",35521.45799999997,82
"Ted Butterfield",8807.331,520
"Dennis Pardue",32884.37400000002,97
"Deanra Eno",9530.764000000001,497
"Mick Crebagga",13313.930000000004,398
"Hunter Glantz",22141.683999999994,204
"Candace McMahon",10043.338,485
"Roy Phan",13024.266,414
"Luke Schmidt",5988.182000000002,621
"Daniel Raglin",50105.21799999997,30
"Cindy Chapman",9956.688,487
"Shirley Schmidt",3680.4,708
"Jamie Frazer",13677.535999999998,386
"Shaun Weien",17529.244,289
"Sheri Gordon",11308.797999999999,451
"Christine Sundaresam",19212.962000000003,250
"Steve Chapman",15458.408000000007,340
"Ben Ferrer",35447.82199999999,83
"Gary Zandusky",26130.899999999987,151
"Pauline Johnson",10945.383999999998,464
"Dave Brooks",25591.793999999987,157
"Christine Kargatis",17637.606000000003,284
"Sandra Flanagan",4581.245999999998,677
"Dave Poirier",12989.289999999997,415
"Vivian Mathis",2284.140000000001,734
"Sarah Foster",20536.686,220
"Maureen Fritzler",5622.289000000001,636
"Benjamin Venier",9139.673,512
"Katrina Edelman",9760.0832,492
"Evan Minnotte",2200.9719999999998,738
"Brian Thompson",19180.501999999993,251
"Michelle Moray",16499.230999999992,316
"Patrick O'Brill",44204.03419999999,48
"Sung Pak",24171.437999999987,171
"Christine Sundaresam",19212.962000000003,250
"Ken Brennan",5845.314000000001,624
"Allen Armold",6338.339999999998,607
"Becky Pak",10152.895999999995,481
"Theresa Coyne",6229.559999999999,613
"Barry Gonzalez",16793.747999999996,309
"Darren Budd",17035.377200000003,304
"Rob Lucas",37409.459999999985,73
"Sarah Jordon",8034.472000000006,549
"Charles Sheldon",5066.757999999999,662
"Nick Crebassa",49450.43899999998,33
"Carl Weiss",6819.542000000001,591
"Pete Takahito",923.45,771
"Craig Leslie",14121.536000000002,377
"Herbert Flentye",15198.964000000005,348
"John Castell",16632.355000000003,313
"Jonathan Howell",5756.877000000001,631
"Corey Catlett",15243.781000000006,346
"Ionia McGrath",17090.16,302
"Ben Ferrer",35447.82199999999,83
"Christine Sundaresam",19212.962000000003,250
"Matt Connell",13549.191999999994,390
"Mick Crebagga",13313.930000000004,398
"Laurel Workman",13428.360999999997,395
"Keith Herrera",35717.159,81
"Robert Barroso",1326.534,764
"Giulietta Dortch",11328.47,450
"Ed Braxton",20689.624,219
"Pamela Stobb",13088.878999999999,410
"Gary Hwang",23554.44200000001,178
"Lori Olson",3866.1,702
"Cindy Stewart",34140.40499999999,87
"Yana Sorensen",39927.00399999999,58
"Tamara Chand",114107.09799999998,2
"Pauline Webber",20729.465999999993,218
"Cari Schnelling",3225.7819999999997,717
"David Philippe",6351.716000000001,605
"Brendan Murry",4848.962000000001,669
"Dionis Lloyd",21235.921999999995,213
"Barbara Fisher",3514.808000000001,710
"Fred Chung",23195.046000000006,187
"Mike Pelletier",30527.57,114
"Anthony Johnson",26348.941000000017,148
"Becky Castell",17602.026,286
"Ricardo Sperren",19327.739999999998,247
"Nora Paige",23379.842,184
"Bobby Trafton",3623.2260000000006,709
"Benjamin Patterson",7088.940000000001,583
"Jack O'Briant",19529.699,240
"Monica Federle",9452.160000000002,502
"Maribeth Yedwab",13455.712000000003,394
"Scot Coram",26231.757999999998,150
"Randy Ferguson",19854.849999999995,231
"Sandra Glassco",20439.481000000003,222
"Tracy Blumstein",28383.72799999997,129
"Michael Moore",22764.429999999997,194
"Claire Gute",6892.680000000001,588
"Tamara Willingham",30987.725999999984,110
"Bill Donatelli",34033.070999999996,88
"Helen Abelman",12979.899999999998,416
"Lauren Leatherbury",16447.203999999998,318
"Saphhira Shifley",7737.297999999999,560
"Chloris Kastensmidt",18929.004999999997,257
"Vivek Sundaresam",6335.930999999998,608
"Tanja Norvell",18781.370999999996,263
"Harold Ryan",31492.787,108
"Jill Stevenson",7090.383999999999,582
"Brad Norvell",1591.8459999999995,754
"Allen Rosenblatt",13416.728000000008,396
"Shaun Weien",17529.244,289
"Justin Ellison",16183.498,323
"Lena Hernandez",13771.931999999995,384
"Vivek Gonzalez",4165.790000000001,690
"Eric Murdock",5602.204,637
"Elizabeth Moffitt",13946.158000000001,381
"Jonathan Howell",5756.877000000001,631
"Nora Preis",47419.08250000001,40
"Stefanie Holloman",12578.342,426
"Bryan Mills",8015.245999999999,550
"Becky Martin",69659.45000000001,13
"Penelope Sewall",41061.78400000001,55
"Maurice Satty",9680.351999999999,494
"Janet Lee",13222.199999999995,403
"Khloe Miller",2721.2380000000003,725
"Ruben Dartt",18803.524000000005,262
"Shui Tom",2600.039999999999,727
"Bart Pistole",14397.29,367
"Tom Ashbrook",87573.71999999996,4
"Pamela Stobb",13088.878999999999,410
"Nora Preis",47419.08250000001,40
"Scott Cohen",22378.79299999999,203
"Russell D'Ascenzo",5825.691999999999,627
"Thea Hudgings",17656.672000000002,283
"Greg Matthias",18981.778,256
"Zuschuss Carroll",48126.785,38
"Anne Pryor",9831.303999999996,491
"Grace Kelly",38983.67000000003,60
"Henry MacAllister",4417.6759999999995,684
"Linda Southworth",17071.62,303
"Anemone Ratner",528.9,781
"Rick Huthwaite",41772.83999999998,53
"Thomas Brumley",4897.024,666
"Jonathan Doherty",38738.755999999994,63
"Michael Paige",23901.891999999996,174
"Joy Bell-",3864.7188,703
"Charles Crestani",14829.900000000007,357
"Craig Yedwab",17400.126000000004,292
"Emily Phan",32868.36079999999,98
"Delfina Latchford",8676.365999999998,527
"Sean O'Donnell",15615.475499999995,336
"Bart Pistole",14397.29,367
"Joseph Airdo",38852.873999999974,61
"Brenda Bowman",40594.37800000002,56
"Dennis Kane",19910.936000000005,229
"Rob Haberlin",12514.440000000006,427
"Aleksandra Gannaway",2095.56,741
"Jennifer Braxton",10749.705,467
"Becky Castell",17602.026,286
"Kimberly Carter",6876.299999999999,589
"Daniel Raglin",50105.21799999997,30
"David Wiener",6484.551,602
"Michelle Ellison",7541.6939999999995,566
"Jeremy Farry",6497.517999999998,600
"Sung Pak",24171.437999999987,171
"Katherine Nockton",15703.721999999994,333
"Daniel Byrd",13029.649000000001,413
"Filia McAdams",14245.62,371
"Sally Matthias",1398.784,760
"Arthur Prichep",19941.305999999975,228
"Sibella Parks",7836.536,556
"Rob Dowd",17477.393999999997,291
"Matt Collins",5553.365000000002,638
"Edward Becker",19001.331999999984,255
"Jim Epp",46529.82599999999,42
"Cari Schnelling",3225.7819999999997,717
"Peter Bühler",4129.974,692
"Annie Thurman",22991.21399999998,190
"Seth Vernon",68523.84600000002,14
"Patrick Jones",7320.589999999999,574
"Nathan Mautz",38756.043999999994,62
"Toby Ritter",3870.4220000000005,701
"Barry Franz",8003.329999999999,551
"William Brown",36148.859999999986,79
"Ken Heidel",23513.76600000001,180
"Ken Lonsdale",84431.51700000004,7
"Michael Granlund",4658.334,675
"Jay Fein",11471.043999999998,445
"Roland Schwarz",22991.580000000005,189
"Nancy Lomonaco",8508.490000000002,535
"Alejandro Savely",19273.671999999995,248
"Stephanie Ulpright",15572.263999999996,337
"Chloris Kastensmidt",18929.004999999997,257
"Jill Matthias",1823.6479999999995,745
"Joe Elijah",52033.06299999998,28
"Anthony Rawles",27139.985999999986,137
"Adam Hart",19502.087,242
"George Ashbrook",23518.625999999997,179
"Jennifer Ferguson",14228.698,373
"Kristen Hastings",35207.109,86
"Craig Carroll",17124.714999999993,300
"Jill Fjeld",25189.932000000015,162
"Resi Pölking",30852.73999999997,113
"Carol Darley",3689.8820000000005,707
"David Flashing",14343.233999999999,368
"Sally Matthias",1398.784,760
"Susan Gilcrest",246.47200000000004,788
"Larry Hughes",1724.576,747
"Eva Jacobs",15940.141000000007,329
"Katharine Harms",19877.213999999996,230
"Kunst Miller",29456.821999999986,119
"Lindsay Williams",19381.807999999986,246
"Ivan Gibson",4467.424,681
"Jennifer Patt",9921.483000000004,488
"Greg Guthrie",13296.007999999993,399
"Muhammed MacIntyre",4652.464000000002,676
"Sean O'Donnell",15615.475499999995,336
"Monica Federle",9452.160000000002,502
"James Galang",38198.392,66
"Justin MacKendrick",17003.526000000005,305
"Pete Kriz",48951.90400000001,35
"Tonja Turnell",32188.807999999983,103
"Sung Shariari",5299.2699999999995,653
"Trudy Glocke",12448.010999999999,428
"Harold Pawlan",11941.864,438
"Marc Harrigan",14290.381000000001,370
"Christy Brittain",11137.609999999999,457
"Valerie Dominguez",37700.15399999999,68
"Sharelle Roach",19400.880999999998,245
"Alex Grayson",3965.8220000000015,696
"Bart Pistole",14397.29,367
"Julia West",8572.381000000003,530
"Lena Hernandez",13771.931999999995,384
"Kean Thornton",27852.58839999999,132
"Chris Cortes",23415.172,183
"Ben Ferrer",35447.82199999999,83
"Maxwell Schwartz",18831.432000000015,261
"Aaron Hawkins",10468.2,471
"Clytie Kelty",14236.499999999996,372
"Naresj Patel",33177.72000000001,94
"Speros Goranitis",18701.875999999993,265
"Heather Kirkland",29266.783999999985,121
"Muhammed Yedwab",24806.396000000008,164
"Ryan Crowe",5101.141999999998,660
"Jack O'Briant",19529.699,240
"Mitch Webber",32051.39999999999,104
"Nick Zandusky",14929.960000000003,356
"Janet Martin",18872.17399999999,259
"Emily Ducich",20909.470000000005,217
"Dianna Wilson",31541.098000000005,106
"Jamie Kunitz",25669.019999999993,156
"John Stevenson",23208.07,186
"Philisse Overcash",29358.293,120
"Philisse Overcash",29358.293,120
"Herbert Flentye",15198.964000000005,348
"Victoria Brennan",12033.546000000002,437
"Michael Granlund",4658.334,675
"Bobby Odegard",784.9800000000001,775
"Chad McGuire",9863.82,489
"Linda Cazamias",26886.962000000014,141
"Edward Hooks",60035.830000000016,20
"Marc Crier",16338.185999999987,320
"Helen Wasserman",55801.50399999999,23
"Lena Cacioppo",15157.131999999992,349
"Beth Paige",14302.797,369
"Toby Gnade",18350.271999999997,270
"Mick Crebagga",13313.930000000004,398
"Raymond Buch",90704.08899999998,3
"Erin Smith",27891.115999999987,131
"Roger Demir",8518.437,534
"Shahid Collister",35365.084,84
"Giulietta Baptist",27566.027999999977,135
"Frank Preis",24280.495999999996,170
"Erin Ashbrook",15964.974999999993,328
"Sean Christensen",23826.364000000005,175
"Jay Fein",11471.043999999998,445
"Tom Prescott",31973.904799999993,105
"Rob Lucas",37409.459999999985,73
"Sarah Bern",7940.5819999999985,552
"Jill Stevenson",7090.383999999999,582
"Becky Pak",10152.895999999995,481
"Elizabeth Moffitt",13946.158000000001,381
"Steve Chapman",15458.408000000007,340
"Eugene Moren",26629.982,144
"George Zrebassa",14727.722000000007,363
"Marina Lichtenstein",16337.042999999992,321
"Paul Gonzalez",11922.913999999992,440
"Damala Kotsonis",19521.183999999997,241
"Sarah Jordon",8034.472000000006,549
"Anna Gayman",20934.339599999996,216
"Erica Bern",9859.555,490
"Arthur Wiediger",17108.594,301
"Julie Kriz",17594.934,287
"Tracy Collins",4155.068000000001,691
"Tiffany House",6133.250999999999,616
"Pierre Wener",23269.864999999994,185
"Gary Hansen",16846.206999999995,307
"Joe Kamberova",28619.450000000004,126
"Logan Currie",15630.611999999992,335
"Bill Shonely",63009.90300000003,19
"Andy Gerbode",8693.642000000002,525
"Steven Cartwright",31357.210000000014,109
"Lena Radford",30857.341999999975,112
"Christy Brittain",11137.609999999999,457
"Ruben Dartt",18803.524000000005,262
"Nat Carroll",14768.453999999996,359
"Nona Balk",11835.649,441
"Joe Kamberova",28619.450000000004,126
"Doug O'Connell",5833.559999999999,625
"Mike Gockenbach",17343.541,294
"Logan Haushalter",9961.854999999996,486
"Muhammed MacIntyre",4652.464000000002,676
"Bill Donatelli",34033.070999999996,88
"Sonia Cooley",5416.3780000000015,644
"Tanja Norvell",18781.370999999996,263
"Zuschuss Carroll",48126.785,38
"Nona Balk",11835.649,441
"Katharine Harms",19877.213999999996,230
"Michael Nguyen",14814.241999999998,358
"Muhammed Yedwab",24806.396000000008,164
"Carlos Soltero",18166.45499999999,276
"Michael Chen",22834.263999999992,193
"Sample Company A",27747.42200000001,133
"Stephanie Phelps",9591.065999999999,496
"Patrick Ryan",11041.078000000005,459
"Brendan Murry",4848.962000000001,669
"Suzanne McNair",33380.39200000002,93
"Karen Carlisle",12622.983999999995,425
"Sheri Gordon",11308.797999999999,451
"Tracy Blumstein",28383.72799999997,129
"Darrin Van Huff",6716.882999999999,593
"Sam Craven",20177.7636,225
"Jennifer Braxton",10749.705,467
"Gary Hwang",23554.44200000001,178
"Matthew Grinstein",22711.676000000007,196
"Robert Dilbeck",16719.782000000007,311
"Skye Norling",11162.518,456
"Anna Häberlin",47329.79399999998,41
"Maria Zettner",2544.238,729
"Alex Russell",6334.144000000001,609
"Jason Fortune-",5730.723999999998,632
"David Smith",17290.812799999992,296
"Bart Pistole",14397.29,367
"Toby Gnade",18350.271999999997,270
"Bill Tyler",13093.144000000002,409
"Jamie Frazer",13677.535999999998,386
"Michael Kennedy",13814.168000000005,383
"Greg Guthrie",13296.007999999993,399
"Mike Caudle",9491.948000000006,501
"Muhammed Lee",973.3820000000002,768
"Alejandro Grove",15391.557999999995,344
"Ted Trevino",29493.552,118
"Dorothy Dickinson",1617.192,753
"Darren Budd",17035.377200000003,304
"Dario Medina",7932.183999999998,553
"Max Engle",11450.703199999998,447
"Toby Ritter",3870.4220000000005,701
"Shahid Hopkins",13084.218000000003,411
"Claudia Bergmann",24741.11550000001,166
"Maris LaWare",17529.05,290
"Jason Gross",13186.796000000002,406
"John Stevenson",23208.07,186
"Alejandro Grove",15391.557999999995,344
"Michael Granlund",4658.334,675
"Stewart Carmichael",26956.056999999993,139
"Bruce Stewart",14954.099999999997,355
"Logan Currie",15630.611999999992,335
"Mark Haberlin",2148.896,739
"Roger Demir",8518.437,534
"Bart Pistole",14397.29,367
"Barry Französisch",17194.68600000001,299
"Cathy Prescott",30984.602,111
"Janet Lee",13222.199999999995,403
"John Grady",9042.117999999997,515
"Victoria Pisteka",19161.705999999995,253
"Ross DeVincentis",6825.665999999998,590
"Michelle Huthwaite",17909.697999999993,279
"Sanjit Jacobs",22667.279999999984,197
"Fred McMath",15139.565999999997,350
"Katherine Hughes",18603.611999999997,266
"Lauren Leatherbury",16447.203999999998,318
"Andy Reiter",39650.69799999999,59
"Nora Paige",23379.842,184
"Liz Preis",21920.398999999994,205
"Anna Häberlin",47329.79399999998,41
"Thomas Brumley",4897.024,666
"Alex Avila",33381.359999999986,92
"Ann Chong",14998.555999999999,353
"Eugene Moren",26629.982,144
"Quincy Jones",36650.038000000015,75
"Maria Etezadi",63815.51800000002,17
"Laurel Beltran",29069.96399999997,123
"Julie Prescott",10246.260000000002,478
"Ed Braxton",20689.624,219
"Christopher Schild",21911.158499999998,206
"Peter McVee",24693.961999999996,167
"Anna Andreadi",26735.394999999993,142
"Frank Atkinson",17904.303999999996,280
"Charlotte Melton",8850.844,518
"Cindy Chapman",9956.688,487
"Toby Carlisle",25571.102000000006,158
"Tom Boeckenhauer",54076.44199999998,24
"Jason Klamczynski",2302.862,733
"Shahid Hopkins",13084.218000000003,411
"John Lee",56418.10300000005,21
"John Lee",56418.10300000005,21
"Maribeth Dona",22598.382,198
"Clay Ludtke",65283.34599999998,16
"Ruben Ausman",22993.91400000001,188
"Lena Creighton",44380.67400000002,47
"Scot Wooten",5551.098000000001,639
"Henry Goldwyn",19105.074000000008,254
"Mark Van Huff",9254.359999999999,508
"Greg Tran",70920.71999999996,12
"Bill Stewart",20274.730000000003,223
"Craig Molinari",23906.702400000013,173
"Elizabeth Moffitt",13946.158000000001,381
"Katharine Harms",19877.213999999996,230
"Art Foster",5169.414999999999,656
"Justin Ritter",13210.136000000002,404
"Daniel Lacy",19633.199999999997,238
"Brian Dahlen",19730.871,234
"Rob Beeghly",2860.7520000000013,720
"Ross Baird",33799.866,90
"Tim Brockman",9417.542000000005,504
"Katherine Nockton",15703.721999999994,333
"Rob Lucas",37409.459999999985,73
"Frank Hawley",25144.254000000015,163
"Yana Sorensen",39927.00399999999,58
"Steven Ward",4552.146000000001,678
"Parhena Norris",8802.951999999996,521
"Annie Thurman",22991.21399999998,190
"Ed Jacobs",12973.074000000002,417
"Denise Monton",24446.82199999998,169
"Kristen Hastings",35207.109,86
"Mick Brown",8569.431000000002,531
"Dana Kaydos",23658.140000000014,176
"Dean Braden",13228.928999999996,401
"Christina VanderZanden",16983.778000000006,306
"Grace Kelly",38983.67000000003,60
"Joseph Airdo",38852.873999999974,61
"Thea Hudgings",17656.672000000002,283
"Brian Stugart",19728.709999999995,235
"Neola Schneider",15455.213000000007,341
"Sue Ann Reed",28251.12549999999,130
"Brosina Hoffman",37532.05100000001,70
"Shahid Collister",35365.084,84
"Randy Ferguson",19854.849999999995,231
"Chris McAfee",13723.022000000003,385
"Jim Mitchum",5189.697,654
"Richard Bierner",15978.436000000002,327
"Shirley Schmidt",3680.4,708
"Nathan Mautz",38756.043999999994,62
"Eudokia Martin",6246.241999999999,612
"Mark Packer",19236.731999999993,249
"Katherine Hughes",18603.611999999997,266
"Dorothy Badders",23452.802799999998,181
"Laurel Beltran",29069.96399999997,123
"Carol Adams",22738.32279999999,195
"Daniel Lacy",19633.199999999997,238
"Fred Chung",23195.046000000006,187
"David Bremer",17590.267999999996,288
"Chloris Kastensmidt",18929.004999999997,257
"Fred Wasserman",478.5,782
"John Murray",45750.42599999998,45
"Paul Stevenson",7671.888999999998,562
"Tony Chapman",6618.116,596
"Cynthia Voltz",14221.9636,374
"Vivek Sundaresam",6335.930999999998,608
"Sonia Cooley",5416.3780000000015,644
"Speros Goranitis",18701.875999999993,265
"Nicole Brennan",1643.2220000000002,751
"Daniel Raglin",50105.21799999997,30
"Matt Abelman",25683.721,155
"Trudy Schmidt",20208.493999999995,224
"Jack Garza",14151.975999999995,376
"Katherine Murray",33658.44599999999,91
"Shirley Daniels",35521.45799999997,82
"Ted Trevino",29493.552,118
"Brenda Bowman",40594.37800000002,56
"Ricardo Sperren",19327.739999999998,247
