Row ID,Order ID,Customer Name,Segment,City,Region,Category,Sales,Subscription
301,CA-2016-142545,Jonathan Doherty,Corporate,Belleville,East,Office Supplies,56.91,Premium
302,CA-2016-142545,Jonathan Doherty,Corporate,Belleville,East,Furniture,77.6,Premium
303,CA-2016-142545,Jonathan Doherty,Corporate,Belleville,East,Office Supplies,14.28,Premium
304,US-2017-152380,Jonathan Howell,Consumer,Chicago,Central,Furniture,219.075,Premium
305,CA-2015-144253,Alan Schoenberger,Corporate,New York City,East,Furniture,,Premium
306,CA-2014-130960,Ken Brennan,Corporate,Taylor,Central,Office Supplies,9.84,Premium
307,CA-2014-111003,Corey Roper,Home Office,Lakewood,East,Office Supplies,45.48,Premium
308,CA-2014-111003,Corey Roper,Home Office,Lakewood,East,Office Supplies,289.2,Premium
309,CA-2017-126774,Shahid Hopkins,Consumer,Arlington,South,Office Supplies,4.89,Premium
310,CA-2016-142902,Ben Peterman,Corporate,Arvada,West,Furniture,15.136,Premium
311,CA-2016-142902,Ben Peterman,Corporate,Arvada,West,Furniture,466.768,Premium
312,CA-2016-142902,Ben Peterman,Corporate,Arvada,West,Furniture,15.232,Premium
313,CA-2016-142902,Ben Peterman,Corporate,Arvada,West,Office Supplies,6.264,Premium
314,CA-2014-120887,Thomas Seio,Corporate,Hackensack,East,Furniture,87.54,Premium
315,CA-2014-167850,Andy Gerbode,Corporate,Saint Petersburg,South,Technology,178.384,Premium
316,CA-2014-167850,Andy Gerbode,Corporate,Saint Petersburg,South,Office Supplies,15.552,Premium
317,CA-2014-164259,Sung Pak,Corporate,Philadelphia,East,Office Supplies,99.136,Premium
318,CA-2014-164973,Nathan Mautz,Home Office,New York City,East,Furniture,135.882,Premium
319,CA-2014-164973,Nathan Mautz,Home Office,New York City,East,Technology,3991.98,Premium
320,CA-2014-164973,Nathan Mautz,Home Office,New York City,East,Technology,275.94,Premium
321,CA-2014-164973,Nathan Mautz,Home Office,New York City,East,Technology,360,Premium
322,CA-2014-164973,Nathan Mautz,Home Office,New York City,East,Office Supplies,43.57,Premium
323,CA-2014-156601,Frank Atkinson,Corporate,Long Beach,West,Office Supplies,,Premium
324,CA-2016-162138,Grace Kelly,Corporate,Hesperia,West,Office Supplies,251.52,Premium
325,CA-2016-162138,Grace Kelly,Corporate,Hesperia,West,Technology,99.99,Premium
326,CA-2017-153339,Don Jones,Corporate,Murfreesboro,South,Furniture,15.992,Premium
327,US-2016-141544,Patrick O'Brill,Consumer,Philadelphia,East,Technology,290.898,Premium
328,US-2016-141544,Patrick O'Brill,Consumer,Philadelphia,East,Office Supplies,54.224,Premium
329,US-2016-141544,Patrick O'Brill,Consumer,Philadelphia,East,Furniture,786.744,Premium
330,US-2016-141544,Patrick O'Brill,Consumer,Philadelphia,East,Office Supplies,100.24,Premium
331,US-2016-141544,Patrick O'Brill,Consumer,Philadelphia,East,Office Supplies,37.764,Premium
332,US-2016-150147,John Lucas,Consumer,Philadelphia,East,Technology,82.8,Premium
333,US-2016-150147,John Lucas,Consumer,Philadelphia,East,Office Supplies,20.724,Premium
334,US-2016-150147,John Lucas,Consumer,Philadelphia,East,Office Supplies,4.896,Premium
335,CA-2015-137946,Doug Bickford,Consumer,Los Angeles,West,Office Supplies,,Premium
336,CA-2015-137946,Doug Bickford,Consumer,Los Angeles,West,Technology,959.984,Premium
337,CA-2015-137946,Doug Bickford,Consumer,Los Angeles,West,Office Supplies,14.368,Premium
338,CA-2014-129924,Alyssa Crouse,Corporate,San Francisco,West,Office Supplies,7.712,Premium
339,CA-2014-129924,Alyssa Crouse,Corporate,San Francisco,West,Furniture,698.352,Premium
340,CA-2015-128167,Ken Lonsdale,Consumer,Layton,West,Office Supplies,4.96,Premium
341,CA-2014-122336,Jonathan Doherty,Corporate,Philadelphia,East,Office Supplies,17.856,Premium
342,CA-2014-122336,Jonathan Doherty,Corporate,Philadelphia,East,Office Supplies,509.97,Premium
343,CA-2014-122336,Jonathan Doherty,Corporate,Philadelphia,East,Office Supplies,30.992,Premium
344,CA-2014-122336,Jonathan Doherty,Corporate,Philadelphia,East,Technology,71.928,Premium
345,US-2015-120712,Chad Sievert,Consumer,Austin,Central,Office Supplies,88.8,Premium
346,CA-2017-169901,Clay Cheatham,Consumer,San Francisco,West,Technology,47.976,Premium
347,CA-2017-134306,Tamara Dahlen,Consumer,Lowell,East,Office Supplies,7.56,Premium
348,CA-2017-134306,Tamara Dahlen,Consumer,Lowell,East,Office Supplies,24.56,Premium
349,CA-2017-134306,Tamara Dahlen,Consumer,Lowell,East,Office Supplies,12.96,Premium
350,CA-2016-129714,Adam Bellavance,Home Office,New York City,East,Technology,6.79,Premium
351,CA-2016-129714,Adam Bellavance,Home Office,New York City,East,Office Supplies,24.56,Premium
352,CA-2016-129714,Adam Bellavance,Home Office,New York City,East,Office Supplies,3.048,Premium
353,CA-2016-129714,Adam Bellavance,Home Office,New York City,East,Office Supplies,,Premium
354,CA-2016-129714,Adam Bellavance,Home Office,New York City,East,Office Supplies,4355.168,Premium
355,CA-2016-138520,Jeremy Lonsdale,Consumer,New York City,East,Furniture,388.704,Premium
356,CA-2016-138520,Jeremy Lonsdale,Consumer,New York City,East,Office Supplies,8.26,Premium
357,CA-2016-138520,Jeremy Lonsdale,Consumer,New York City,East,Office Supplies,17.04,Premium
358,CA-2016-138520,Jeremy Lonsdale,Consumer,New York City,East,Office Supplies,34.4,Premium
359,CA-2016-130001,Heather Kirkland,Corporate,Charlotte,South,Office Supplies,,Premium
360,CA-2017-155698,Victoria Brennan,Corporate,Columbus,South,Office Supplies,647.84,Premium
361,CA-2017-155698,Victoria Brennan,Corporate,Columbus,South,Office Supplies,20.7,Premium
362,CA-2017-144904,Katrina Willman,Consumer,New York City,East,Office Supplies,20.7,Premium
363,CA-2017-144904,Katrina Willman,Consumer,New York City,East,Furniture,488.646,Premium
364,CA-2017-144904,Katrina Willman,Consumer,New York City,East,Office Supplies,5.56,Premium
365,CA-2017-144904,Katrina Willman,Consumer,New York City,East,Furniture,47.12,Premium
366,CA-2014-123344,Julia Dunbar,Consumer,San Francisco,West,Office Supplies,211.96,Premium
367,CA-2016-155516,Michael Kennedy,Corporate,Manchester,East,Office Supplies,23.2,Premium
368,CA-2016-155516,Michael Kennedy,Corporate,Manchester,East,Office Supplies,7.36,Premium
369,CA-2016-155516,Michael Kennedy,Corporate,Manchester,East,Office Supplies,104.79,Premium
370,CA-2016-155516,Michael Kennedy,Corporate,Manchester,East,Furniture,1043.92,Premium
371,CA-2017-104745,Guy Thornton,Consumer,Harlingen,Central,Office Supplies,,Premium
372,CA-2017-104745,Guy Thornton,Consumer,Harlingen,Central,Office Supplies,53.424,Premium
373,US-2014-119137,Arthur Gainer,Consumer,Tucson,West,Office Supplies,8.16,Premium
374,US-2014-119137,Arthur Gainer,Consumer,Tucson,West,Technology,1023.936,Premium
375,US-2014-119137,Arthur Gainer,Consumer,Tucson,West,Office Supplies,9.24,Premium
376,US-2014-119137,Arthur Gainer,Consumer,Tucson,West,Technology,479.04,Premium
377,US-2016-134656,Muhammed MacIntyre,Corporate,Quincy,Central,Office Supplies,99.136,Premium
378,US-2017-134481,Allen Rosenblatt,Corporate,Franklin,East,Furniture,1488.424,Premium
379,CA-2015-130792,Russell Applegate,Consumer,Houston,Central,Office Supplies,8.652,Premium
380,CA-2015-130792,Russell Applegate,Consumer,Houston,Central,Office Supplies,23.832,Premium
381,CA-2015-130792,Russell Applegate,Consumer,Houston,Central,Office Supplies,12.176,Premium
382,CA-2016-134775,Alejandro Savely,Corporate,San Francisco,West,Office Supplies,50.96,Premium
383,CA-2016-134775,Alejandro Savely,Corporate,San Francisco,West,Office Supplies,49.536,Premium
384,CA-2015-125395,Laura Armstrong,Corporate,Taylor,Central,Technology,41.9,Premium
385,US-2015-168935,Denny Ordway,Consumer,Pembroke Pines,South,Furniture,375.4575,Premium
386,US-2015-168935,Denny Ordway,Consumer,Pembroke Pines,South,Technology,83.976,Premium
387,CA-2015-122756,Dean Katz,Corporate,Philadelphia,East,Technology,482.34,Premium
388,CA-2015-122756,Dean Katz,Corporate,Philadelphia,East,Furniture,2.96,Premium
389,CA-2014-115973,Nathan Gelder,Consumer,Cincinnati,East,Office Supplies,2.624,Premium
390,CA-2017-101798,Mike Vittorini,Consumer,New York City,East,Office Supplies,23.36,Premium
391,CA-2017-101798,Mike Vittorini,Consumer,New York City,East,Technology,39.98,Premium
392,US-2014-135972,Jack Garza,Consumer,Des Moines,West,Technology,246.384,Premium
393,US-2014-135972,Jack Garza,Consumer,Des Moines,West,Technology,1799.97,Premium
394,US-2014-134971,Bart Pistole,Corporate,Peoria,Central,Office Supplies,12.462,Premium
395,CA-2017-102946,Victor Preis,Home Office,Las Vegas,West,Office Supplies,75.792,Premium
396,CA-2017-165603,Saphhira Shifley,Corporate,Warwick,East,Office Supplies,49.96,Premium
397,CA-2017-165603,Saphhira Shifley,Corporate,Warwick,East,Office Supplies,12.96,Premium
398,CA-2015-122259,Harold Pawlan,Home Office,Jackson,Central,Office Supplies,70.12,Premium
399,CA-2016-108987,Anna Gayman,Consumer,Houston,Central,Office Supplies,35.952,Premium
400,CA-2016-108987,Anna Gayman,Consumer,Houston,Central,Furniture,2396.2656,Premium
401,CA-2016-108987,Anna Gayman,Consumer,Houston,Central,Office Supplies,131.136,Premium
402,CA-2016-108987,Anna Gayman,Consumer,Houston,Central,Technology,57.584,Premium
403,CA-2014-113166,Luke Foster,Consumer,Miami,South,Office Supplies,9.568,Premium
404,CA-2014-155208,Stephanie Phelps,Corporate,Wilmington,South,Office Supplies,39.072,Premium
405,CA-2017-117933,Roy Französisch,Consumer,New York City,East,Office Supplies,35.91,Premium
406,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Technology,179.95,Premium
407,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Technology,1199.976,Premium
408,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Office Supplies,27.15,Premium
409,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Furniture,1004.024,Premium
410,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Office Supplies,9.68,Premium
411,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Office Supplies,28.35,Premium
412,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Office Supplies,55.98,Premium
413,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Furniture,1336.829,Premium
414,CA-2017-117457,Keith Herrera,Consumer,San Francisco,West,Furniture,113.568,Premium
415,CA-2017-142636,Kimberly Carter,Corporate,Seattle,West,Office Supplies,139.86,Premium
416,CA-2017-142636,Kimberly Carter,Corporate,Seattle,West,Furniture,307.136,Premium
417,CA-2017-122105,Caroline Jumper,Consumer,Huntington Beach,West,Office Supplies,95.92,Premium
418,CA-2016-148796,Philip Brown,Consumer,Los Angeles,West,Furniture,383.8,Premium
419,CA-2017-154816,Victoria Brennan,Corporate,Richmond,South,Office Supplies,5.78,Premium
420,CA-2017-110478,Sung Pak,Corporate,Los Angeles,West,Office Supplies,9.32,Premium
421,CA-2017-110478,Sung Pak,Corporate,Los Angeles,West,Office Supplies,15.25,Premium
422,CA-2014-142048,Joel Eaton,Consumer,Louisville,West,Technology,196.752,Premium
423,CA-2017-125388,Michael Paige,Corporate,Lawrence,East,Furniture,56.56,Premium
424,CA-2017-125388,Michael Paige,Corporate,Lawrence,East,Office Supplies,32.7,Premium
425,CA-2017-155705,Natalie Fritzler,Consumer,Jackson,South,Furniture,866.4,Premium
426,CA-2017-149160,Janet Molinari,Corporate,Canton,Central,Furniture,28.4,Premium
427,CA-2017-149160,Janet Molinari,Corporate,Canton,Central,Office Supplies,287.92,Premium
428,CA-2014-101476,Shirley Daniels,Home Office,New Rochelle,East,Technology,69.99,Premium
429,CA-2017-152275,Ken Heidel,Corporate,San Antonio,Central,Office Supplies,6.672,Premium
430,US-2016-123750,Ross Baird,Home Office,Gastonia,South,Office Supplies,189.588,Premium
431,US-2016-123750,Ross Baird,Home Office,Gastonia,South,Technology,408.744,Premium
432,US-2016-123750,Ross Baird,Home Office,Gastonia,South,Technology,291.96,Premium
433,US-2016-123750,Ross Baird,Home Office,Gastonia,South,Office Supplies,4.768,Premium
434,CA-2016-127369,Dave Brooks,Consumer,Lowell,East,Office Supplies,714.3,Premium
435,US-2014-150574,Mike Kennedy,Consumer,Jacksonville,South,Office Supplies,4.812,Premium
436,US-2014-150574,Mike Kennedy,Consumer,Jacksonville,South,Technology,247.8,Premium
437,CA-2016-147375,Philisse Overcash,Home Office,Chicago,Central,Technology,1007.979,Premium
438,CA-2016-147375,Philisse Overcash,Home Office,Chicago,Central,Office Supplies,313.488,Premium
439,CA-2017-130043,Brenda Bowman,Corporate,Houston,Central,Office Supplies,31.872,Premium
440,CA-2017-157252,Cynthia Voltz,Corporate,New York City,East,Furniture,207.846,Premium
441,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Furniture,12.22,Premium
442,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Office Supplies,194.94,Premium
443,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Office Supplies,70.95,Premium
444,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Office Supplies,91.36,Premium
445,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Furniture,242.94,Premium
446,CA-2016-115756,Pete Kriz,Consumer,Detroit,Central,Office Supplies,22.05,Premium
447,CA-2017-154214,Troy Blackwell,Consumer,Columbus,Central,Furniture,2.91,Premium
448,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Office Supplies,59.52,Premium
449,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Office Supplies,161.94,Premium
450,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Office Supplies,263.88,Premium
451,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Office Supplies,30.48,Premium
452,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Office Supplies,9.84,Premium
453,CA-2016-166674,Raymond Buch,Consumer,Auburn,East,Technology,35.12,Premium
454,CA-2017-147277,Ed Braxton,Corporate,Akron,East,Furniture,284.364,Premium
455,CA-2017-147277,Ed Braxton,Corporate,Akron,East,Office Supplies,665.408,Premium
456,CA-2016-100153,Ken Heidel,Corporate,Norman,Central,Technology,63.88,Premium
457,US-2014-110674,Sanjit Chand,Consumer,Concord,West,Furniture,129.568,Premium
458,US-2016-157945,Natalie Fritzler,Consumer,Decatur,Central,Furniture,747.558,Premium
459,US-2016-157945,Natalie Fritzler,Consumer,Decatur,Central,Office Supplies,8.928,Premium
460,CA-2015-109638,Joseph Holt,Consumer,Seattle,West,Office Supplies,103.92,Premium
461,CA-2015-109638,Joseph Holt,Consumer,Seattle,West,Technology,899.91,Premium
462,CA-2015-109638,Joseph Holt,Consumer,Seattle,West,Office Supplies,51.312,Premium
463,CA-2016-109869,Tanja Norvell,Home Office,Phoenix,West,Furniture,23.56,Premium
464,CA-2016-109869,Tanja Norvell,Home Office,Phoenix,West,Furniture,1272.63,Premium
465,CA-2016-109869,Tanja Norvell,Home Office,Phoenix,West,Office Supplies,28.485,Premium
466,CA-2016-109869,Tanja Norvell,Home Office,Phoenix,West,Office Supplies,185.376,Premium
467,CA-2016-109869,Tanja Norvell,Home Office,Phoenix,West,Office Supplies,78.272,Premium
468,US-2015-101399,Joni Sundaresam,Home Office,Park Ridge,Central,Furniture,254.744,Premium
469,CA-2017-154907,David Smith,Corporate,Amarillo,Central,Furniture,205.3328,Premium
470,US-2016-100419,Craig Carreira,Consumer,Chicago,Central,Office Supplies,4.788,Premium
471,CA-2015-154144,Maya Herman,Corporate,Lindenhurst,East,Office Supplies,55.48,Premium
472,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Office Supplies,340.92,Premium
473,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Furniture,222.666,Premium
474,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Technology,703.968,Premium
475,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Office Supplies,92.52,Premium
476,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Office Supplies,62.65,Premium
477,CA-2014-144666,Jeremy Pistek,Consumer,San Francisco,West,Office Supplies,94.85,Premium
478,CA-2016-103891,Kristen Hastings,Corporate,Los Angeles,West,Technology,95.76,Premium
479,CA-2016-152632,Jeremy Ellison,Consumer,Troy,East,Furniture,40.2,Premium
480,CA-2016-100790,John Grady,Corporate,New York City,East,Office Supplies,14.7,Premium
481,CA-2016-100790,John Grady,Corporate,New York City,East,Office Supplies,704.25,Premium
482,CA-2014-134677,Xylona Preis,Consumer,San Diego,West,Technology,9.09,Premium
483,CA-2014-127691,Erin Mull,Consumer,New York City,East,Office Supplies,5.96,Premium
484,CA-2014-127691,Erin Mull,Consumer,New York City,East,Technology,159.98,Premium
485,CA-2017-140963,Michelle Tran,Home Office,Los Angeles,West,Office Supplies,29.6,Premium
486,CA-2017-140963,Michelle Tran,Home Office,Los Angeles,West,Furniture,514.165,Premium
487,CA-2017-140963,Michelle Tran,Home Office,Los Angeles,West,Technology,279.96,Premium
488,CA-2014-154627,Sue Ann Reed,Consumer,Chicago,Central,Technology,2735.952,Premium
489,CA-2014-133753,Carl Weiss,Home Office,Huntsville,Central,Technology,7.992,Premium
490,CA-2014-133753,Carl Weiss,Home Office,Huntsville,Central,Technology,63.984,Premium
491,CA-2014-133753,Carl Weiss,Home Office,Huntsville,Central,Office Supplies,70.368,Premium
492,CA-2014-113362,Astrea Jones,Consumer,Rochester,East,Office Supplies,449.15,Premium
493,CA-2014-113362,Astrea Jones,Consumer,Rochester,East,Office Supplies,11.07,Premium
494,CA-2016-169166,Sonia Sunley,Consumer,Seattle,West,Technology,93.98,Premium
495,US-2016-120929,Rose O'Brian,Consumer,Memphis,South,Furniture,189.882,Premium
496,CA-2015-134782,Maribeth Dona,Consumer,Fayetteville,South,Office Supplies,105.42,Premium
497,CA-2016-126158,Sanjit Chand,Consumer,Costa Mesa,West,Office Supplies,119.616,Premium
498,CA-2016-126158,Sanjit Chand,Consumer,Costa Mesa,West,Furniture,255.76,Premium
499,CA-2016-126158,Sanjit Chand,Consumer,Costa Mesa,West,Furniture,241.568,Premium
500,CA-2016-126158,Sanjit Chand,Consumer,Costa Mesa,West,Furniture,69.3,Premium
501,US-2016-105578,Maribeth Yedwab,Corporate,Parker,West,Office Supplies,22.62,Premium
502,US-2016-105578,Maribeth Yedwab,Corporate,Parker,West,Office Supplies,14.952,Premium
503,US-2016-105578,Maribeth Yedwab,Corporate,Parker,West,Furniture,801.568,Premium
504,US-2016-105578,Maribeth Yedwab,Corporate,Parker,West,Office Supplies,2.376,Premium
505,US-2016-105578,Maribeth Yedwab,Corporate,Parker,West,Office Supplies,32.792,Premium
506,CA-2017-134978,Ed Braxton,Corporate,New York City,East,Office Supplies,15.92,Premium
507,CA-2015-145352,Christopher Martinez,Consumer,Atlanta,South,Office Supplies,2.74,Premium
508,CA-2015-145352,Christopher Martinez,Consumer,Atlanta,South,Office Supplies,8.34,Premium
509,CA-2015-145352,Christopher Martinez,Consumer,Atlanta,South,Office Supplies,46.74,Premium
